nit,legal_name,email,email_rep_legal,phone,website,address,city,dept,source_url,matched
900524417-1,G.R.I. GESTION EN RESPONSABILIDAD INTEGRAL SAS,,,,,,Bucaramanga,SANTANDER,,false
900525359-7,"SERVICIOS DE CONSULTORiA, INGENIERiA AMBIENTAL Y SANITARIA SAS",GERENCIA@SIAMINGENIERIA.COM,johannamarcelaa@gmail.com,3204760332,,"KM 3 ViA PTA-BGA, PARCELACIoN MANZANARES LOTE 3, VILLA CECILIA",PIEDECUESTA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900527333-5,OPTIMA REDES ELECTRICAS S.A.S.,MANGEL7412@YAHOO.COM,mangel7412@gmail.com,3176545755,,AVENIDA BUCAROS #60-262TORRE DON CARLOS 202,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900527364-3,QAQC SERVICES SAS (CONTROL DE CALIDAD Y SERVICIOS INDUSTRIALES DEL SECTOR DE HIDROCARBUROS),,,,,,Piedecuesta,SANTANDER,,false
900528747-5,INDUGACOL S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900533466-0,CONSTRUCCIONES MAGMA S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900534225-7,SEGIMA SAS,LIDERDEPROYECTOS@SEGIMA.COM.CO,gestorcomercial1@segima.com.co,6960601,WWW.SEGIMA.COM.CO,"CRA. 22C #35B-27, FLORIDABLANCA, SANTANDER",BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900536177-0,LCD INGENIERÍA ESTRUCTURAL S.A.S,,,,,,Bucaramanga,SANTANDER,,false
900536475-0,INTEGRA INGENEIRIA DE COLOMBIA SAS,INTEGRAINGENIERIADECOLOMBIASAS@GMAIL.COM,integraingenieriadecolombiasas@gmail.com,3005788594,,CALLE 42 NO. 7-91,FLORIDABLANCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900537919-3,INGELECTRICA DEL ORIENTE SAS,,,,,,Bucaramanga,SANTANDER,,false
900538930-1,JOA PETROL COMPANY SAS,,,,,,Bucaramanga,SANTANDER,,false
900540780-8,WORKOVER & WIRELINE ENGINEERING S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900541497-2,FILTROS Y LUBRICANTES WILLY S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900544077-6,PEÑA DE SANTANDER S.A.S.,,,,,,Socorro,SANTANDER,,false
900544243-2,E.D. INGEOTECNIA SAS,,,,,,Floridablanca,SANTANDER,,false
900547317-2,"INGENIERIA, AUTOMATIZACION E INSTRUMENTACION S.A.S.",,,,,,Bucaramanga,SANTANDER,,false
900549921-0,FUERZA ELECTRICA S.A.S.,,administrador.global@fuerzaelectrica.co,,,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900550582-9,CASMOT INGENIERIA S.A.S,,edwin.quintero@outlook.com,,,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900556100-1,"ASESORIA GESTION E INGENIERIA AMBIENTAL, AGI AMBIENTAL S.A.S.",,,,,,Bucaramanga,SANTANDER,,false
900560745-5,COMUNICA TECNOLOGIAS SAS,ASISTENTE@COMUNICATEC.CO,comunicatecnologias@gmail.com,3123740878,,KM 2 AUT ANILLO VIAL FLORIDABLANCA GIRON ED 2 OF 223,FLORIDABLANCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900560824-9,CONDUCCION DE FLUIDOS REDES Y CONSTRUCCIONES OVIDIO CALA NIÑO SAS,SUBGERENTE@OVIDIOCALA-SAS.COM,subgerente@ovidiocala-sas.com,+576472828 EXT 201,WWW.OVIDIOCALA-SAS.COM,CARRERA 31 # 35 - 12 OFICINA 405,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900561018-3,RAPIGAS J.Q. S.A.S.,,,,,,Piedecuesta,SANTANDER,,false
900561787-9,SERPRORIENTE S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900564751-8,J TECNO ELECTRICOS SAS,,,,,,Piedecuesta,SANTANDER,,false
900570992-0,GENERCOM SAS,INFO@GENERCOM.CO,info@genercom.co,3015546801,,DIAGONAL 54 # 50-24 LOS CEDROS,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900572636-2,INTEROBRAS DE SANTANDER S.A.S,INTEROBRASDESANTANDER@GMAIL.COM,interobrasdesantander@gmail.com,3123892768,WWW.INTEROBRASDESANTANDER.COM,CRA 25 31 - 04 LOCAL 2 Y 3,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900573151-7,ECO SOLUCIONES INTERNACIONALES S.A.S.,,,,,,Floridablanca,SANTANDER,,false
900585615-4,DERECHO URBANO Y DESARROLLO TERRITORIAL CONSULTORES SAS,,,,,,Bucaramanga,SANTANDER,,false
900586209-1,ANSOELEC INGENIERIA S.A.S,,,,,,San Gil,SANTANDER,,false
900594023-2,ADDED POSSESSIO S.A.S.,,,,,,Floridablanca,SANTANDER,,false
900595024-4,"INNVENTECH - INNOVATION, ENGINEERING & TECHNOLOGY - S.A.S.",,,,,,Floridablanca,SANTANDER,,false
900596387-7,CONSTRUCCIONES Y PROYECTOS AS SAS,,,,,,Floridablanca,SANTANDER,,false
900598317-0,DOCP INGENIERIAS SAS,DOCPGERENCIA@GMAIL.COM,docpgerencia@gmail.com,3042661563,WWW.DOCP.COM.CO,CRA 6 N 30 02 GIRARDOT,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900599510-0,INSTALACIONES ELECTRICAS Y REDES B&V E.U.,,,,,,Bucaramanga,SANTANDER,,false
900600863-9,SACARVA 2000 CONSTRUCCIONES S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900605150-9,CONSULTORIAS ASISTENSIAS Y SOLUCIONES GEOLOGICAS,ALDEMARCM@GMAIL.COM,aldemarcm@gmail.com,3123664569,,SAN TELMO 1 MANZANA K  CASA 8 PIEDECUESTA SANTANDER COLOMBIA,BOGOTa,DISTRITO CAPITAL DE BOGOTa,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900607236-2,DINCRO CI S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900607342-5,MANUEL JOSE ORTIZ RANGEL S.A.S.,,majortiz@gmail.com,,,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900609011-1,"INGENIERIA, PROYECTOS Y MANTENIMIENTOS INDUSTRIALES S.A.S.",,,,,,Bucaramanga,SANTANDER,,false
900612226-9,DISEÑO Y AUTOMATIZACION INDUSTRIAL S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900618699-6,"SOLUCIONES DE INGENIERiA, TOPOGRAFiA, CONSTRUCCIONES Y EQUIPOS S.A.S",,licitacionestopoconstrucciones@outlook.com,,,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900628685-6,FALCON RIGS COLOMBIA SAS,,,,,,Bucaramanga,SANTANDER,,false
900629955-4,GRUPO EMPRESARIAL HERTZ,,grupohertz@gmail.com,,,,San Gil,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900630132-1,CONSTRUCTORA E INMOBILIARIA HABITA COLOMBIA SAS,,constructorahabitatsas@gmail.com,,,,San Gil,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900632661-5,MAZ DISTRIBUCIONES S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900634152-7,EXPLORACION GREENFIELD & BROWNFIELD S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900639535-7,GEOTECHNE S.A.S.,,,,,,Floridablanca,SANTANDER,,false
900643944-1,AUDITORIA E INTERVENTORIA SAS,AICOSSAS@GMAIL.COM,AICOSSAS@GMAIL.COM,3167438108,,CLL 46 # 23 - 124 BRR POBLADO,GIRoN,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900646688-4,VHM ELECTRICOS Y COMUNICACIONES S.A.S.,,,,,,Piedecuesta,SANTANDER,,false
900648934-0,EMPRESA DE SERVICIOS PUBLICOS DE SANTANDER S.A E.S.P,,,,,,Bucaramanga,SANTANDER,,false
900650379-9,CONSTRUCCIONES SERVI ELECTRICOS S.A.S.,,,,,,Piedecuesta,SANTANDER,,false
900654123-9,INSTALACION DE REDES ELECTRICAS TOLOSA S.A.S.,,,,,,Floridablanca,SANTANDER,,false
900654985-0,CENTRO DE SOLUCIONES ELECTRONICAS S.A.S.,,,,,,Piedecuesta,SANTANDER,,false
900656180-8,INSTALACIONES ELECTRICAS OCHOA SAS,,,,,,Floridablanca,SANTANDER,,false
900656622-1,ISA S.A.S INGENIERIA Y SERVICIO DE AUTOMATIZACION ELECTRICA S.A.S,,,,,,Floridablanca,SANTANDER,,false
900657923-8,ASSISTPRO S.A.S.,GERENCIA@ASSISTPRO.COM.CO,gerencia@assistpro.com.co,3004581774,HTTPS://WWW.ASSISTPRO.COM.CO/,CALLE19#32D-24,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900659337-0,GRG ELECTRICOS S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900662614-7,SERVICIO DE GAS AL CLIENTE GASERVIR S.A.S.,,,,,,Giron,SANTANDER,,false
900664359-2,SERVICIOS ESPECIALIZADOS E INGENIERIA DE DESARROLLO S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900665534-1,AUTIND COMPANY S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900665704-5,POLYGON ENERGY S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900666132-7,OBRAS Y MANTENIMIENTO DE COLOMBIA S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900666923-6,SEC SERVICIOS ELECTRICOS Y DE COMUNICACIONES SAS,WILSONDARIOSECSASADMI1973@GMAIL.COM,wilsonfon1616@hotmail.com,3138895800,,CALLE 102  BULEVAR FONTANA 26 FONTANA REAL,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900668973-3,INVERSIONES RUEDA GARCIA S.A.S.,,,,,,San Gil,SANTANDER,,false
900670112-5,RODRIGUEZ MUÑOZ OIL S.A.S,,,,,,Floridablanca,SANTANDER,,false
900671208-8,IRECOM SAS,,,,,,Bucaramanga,SANTANDER,,false
900671294-1,CONSULTORÍA MINERA ESPECIALIZADA CME S.A.S. SOCIEDAD BIC,,,,,,Bucaramanga,SANTANDER,,false
900672162-2,CICPRO SAS,,,,,,Bucaramanga,SANTANDER,,false
900677425-7,P&S INGENIERIA Y SERVICIOS S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900679318-6,SANTEX INGENIERIA S.A.S,,,,,,Bucaramanga,SANTANDER,,false
900679674-3,EMINCOL SAS,INFO@EMINCOL.COM,info@emincol.com,3105515510,WWW.EMINCOL.COM,CARRERA 39 # 42 - 28,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900682105-5,MAPAS Y SISTEMAS S.A.S.,,administracion@mapsis.co,,WWW.MAPSIS.CO,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900682571-4,BIOCOMBUSTIBLES DE COLOMBIA Y SANTANDER SAS,,gerencia@biocolder.com,,WWW.BIOCOLDER.COM,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900683861-1,ITAF SAS,ITAFSAS@GMAIL.COM,yuliethbonillad@gmail.com,6305338,,CALLE 36 13 51 OF 404,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900685769-9,SERVIELECTRICOS ATL SAS,,,,,,Piedecuesta,SANTANDER,,false
900688249-4,CONSTRUCCIONES CHIA R. S.A.S.,,,,,,Piedecuesta,SANTANDER,,false
900689340-1,TELLEZ PROYECTOS S.A.S,JAIMETELLEZ.PROYECTOS@HOTMAIL.COM,arqjaimetellez@gmail.com,6843080,,CARRERA 9 # 60 - 02 ENTRADA 11 LOCAL 103 CONJUNTO PLAZA  MAYOR BARRIO CIUDADELA REAL DE MINAS,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900690085-1,S.C. SOLUCIONES ELECTRICAS Y MAS SAS,,,,,,Piedecuesta,SANTANDER,,false
900690318-0,PRIVILEGIO 1428 SAS,GERENCIAPRIVILEGIO1428@GMAIL.COM,gerenciaprivilegio1428@gmail.com,3214513354,,CALLE 41 # 27 - 63 OFICINA 701 CENTRO EMPRESARIAL O 41,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900690789-6,CONSTRUCTORA OSMA LLANES S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900690831-8,TIELEC INGENIERIA S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900692440-0,ENIMAQ S.A.S,,,,,,Bucaramanga,SANTANDER,,false
900694387-7,ACONFRIOS SAS,,gerencia@aconfrios.com,,WWW.ACONFRIOS.COM,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900694970-1,INGENIERIA SUPERVISION TECNICA E INTERVENTORIA S.A.S,,licitacionesinsut@gmail.com,,,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900696332-1,EVOLUCION AMBIENTAL CONSULTORES S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900697595-6,PRODUCTORA DE LUBRICANTES Y GRASAS DE SANTANDER S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900700833-7,MARE INGENIERIA S.A.S,GERENCIA.MAREINGENIERIA@GMAIL.COM,gerencia.mareingenieria@gmail.com,6707952,,CR 20 34 47 OF 102 ED GUALANDAY,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900702687-7,ECOPROFESIONALES S.A.S.,,,,,,Floridablanca,SANTANDER,,false
900703337-9,INGENIERIA TOPOCAT SAS,,,,,,Floridablanca,SANTANDER,,false
900706403-0,DH CONSTRUCTORA S.A.S.,,,,,,Floridablanca,SANTANDER,,false
900706883-2,CIIO INGENIERIA SAS,,contabilidad@ciioingenieria.com,,,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900707217-1,GASOIL SERVICES S.A.S E.S.P,TESORERIA@GASOILESP.COM,proyectos@gasoilesp.com,3104781250,,CR 23 36 33,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900708635-1,OXIGENOS INDUSTRIALES Y MEDICINALES DE SANTANDER S.A.S,,,,,,Bucaramanga,SANTANDER,,false
900710338-5,UNIOIL S.A.S,,,,,,Bucaramanga,SANTANDER,,false
900712236-1,LABORATORIO BACTERIOLoGICO DE ALIMENTOS LABALIME S.A.S.,,labalime@hotmail.com,,,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900713031-3,CONSTRUCCIONES DISEÑOS E INTERVENTORIAS DE OBRAS CIVILES SAS,,CONSTRUAR7@GMAIL.COM,,,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900713854-8,A.B CIVITOP S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900717263-3,PROYECTO S.E.C.O.P S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900718148-9,SOLVOJ GRUPPO SAS,,farydduran@yahoo.com,,,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900719750-8,CERCAS ELECTRICAS MAX POWER S.A.S,,,,,,Velez,SANTANDER,,false
900720430-8,BIOCORE,CAROLROJAS79@GMAIL.COM,carolrojas79@gmail.com,6365896,,CARRERA 33 NO. 74-50 PISO 2,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900723292-1,LAURENTINO CELIS MARQUEZ S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900724119-1,GRUPO EMPRESARIAL Y COMERCIAL DEL ORIENTE S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900728650-8,DELTALUNA S.A.S.,,,,,,Floridablanca,SANTANDER,,false
900730930-1,CENTRO DE DIAGNOSTICO AUTOMOTRIZ DE LA PROVINCIA S.A.S.,,cdadelaprovincia@gmail.com,,,,Malaga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900732563-0,CPMX S.A.S,,,,,,Bucaramanga,SANTANDER,,false
900734622-6,PROYEX INGENIERIA S.A.S.,PROYEXDEINGENIERIA@GMAIL.COM,proyexdeingenieria@gmail.com,3173792182,,CALLE 36 # 12-19,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900734797-6,ECOFULL,ECOFULLCOLOMBIA@GMAIL.COM,ecofullcolombia@gmail.com,6511258,,CRA 21 # 56-18,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900736218-2,H&M BIOENERGIA S.A.S,,,,,,Bucaramanga,SANTANDER,,false
900736543-1,OPERACIONES ELECTRICAS Y CIVILES OPEL S A S,,,,,,Piedecuesta,SANTANDER,,false
900738636-7,"ESGA CONSULTORiA, INTERVENTORiA E INGENIERIA AMBIENTAL SAS",,egalvisg@gmail.com,,,,Piedecuesta,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900740885-0,SERVICIOS DE INGENIERIA SEPECOL SAS,CONTABILIDAD@SPCOL.COM.CO,asistente@spcol.com.co,3177478036,HTTPS://SPCOL.COM.CO/,CALLE 34# 22-46 APTO 1803 TORRE2,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900741463-0,MATISES INGENIERIA SAS,,,,,,Giron,SANTANDER,,false
900742999-0,GESTIoN E INNOVACIoN DEL TRaNSITO Y TRANSPORTE S.A.S,,gitytsas@gmail.com,,WWW.GITYT.COM,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900743871-1,GRUPO EMPRESARIAL DURAN S.A.S,,,,,,Piedecuesta,SANTANDER,,false
900745995-5,ELECTRICOS VEGA GONZALEZ SAS,,,,,,Bucaramanga,SANTANDER,,false
900746303-3,FALMEC SAS,,,,,,Bucaramanga,SANTANDER,,false
900747700-9,DISTRIFULL SERVICE SAS,,operaciones.distrifull@gmail.com,,,,Giron,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900748300-0,"CONSULTORA, INGENIERIA & PROYECTOS MARTINEZ RONCANCIO  S.A.S.",GERENCIA@CMRINGENIERIA.COM,direccionadministrativa@cmringenieria.com,3187903167,,CARRERA 21 # 65 - 22,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900748660-7,SERVICIOS Y PRODUCTOS PARA INSTALACIONES Y MANTENIMIENTOS SAS,,,,,,Bucaramanga,SANTANDER,,false
900753631-3,"CONSULTORIA, INTERVENTORIA Y PROYECTOS C.I.P. S.A.S",,,,,,Piedecuesta,SANTANDER,,false
900753938-9,A.J. DISEÑO E INTERVENTORIA DE OBRAS CIVILES S.A.S,AJDISENO.LICITACIONES@GMAIL.COM,ajdiseno.licitaciones@gmail.com,3162790804,,CALLE 104 B # 15 A - 11 BARRIO DELICIAS ALTAS,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900754520-9,DISTRIGAS ARIZA CRISTANCHO S.A.S.,,,,,,Giron,SANTANDER,,false
900759077-1,GL SOLUCIONES ELECRICAS,,secop2@glground.co,,HTTPS://WWW.GLGROUND.CO/,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900759724-7,SAD INGENIERIA S.A.S.,,,,,,Floridablanca,SANTANDER,,false
900760938-8,CIUDAM S.A.S.,,,,,,Floridablanca,SANTANDER,,false
900761171-0,INGENIERIA CARVAJAL SUAREZ S.A.S.,,,,,,Floridablanca,SANTANDER,,false
900761207-7,L.S.J INGENIERIA S.A.S.,,,,,,Floridablanca,SANTANDER,,false
900763045-1,ARTAK CONSTRUCCIONES SAS,ARTAKCONSTRUCCIONES.SAS@GMAIL.COM,artakconstrucciones.sas@gmail.com,3102957715,,CALLE 38 # 18 - 78,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900767091-7,INGESERS S.A.S,,,,,,Bucaramanga,SANTANDER,,false
900770679-8,PROTOSTAR SAS,,,,,,Giron,SANTANDER,,false
900771145-1,REDELECTRA INGENIERIA S.A.S,,administracion@redelectra.com.co,,,,Floridablanca,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900773024-8,CONSTRUELECTRIC J.Q. S.A.S.,,,,,,San Gil,SANTANDER,,false
900773426-5,CIVITEK INGENIERIA SAS,,,,,,Bucaramanga,SANTANDER,,false
900778462-3,ELECTRO NIÑO ANGARITA S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900778602-8,PRESUPUESTOS Y CONSULTORIAS S.A.S.,,,,,,Matanza,SANTANDER,,false
900780282-0,TIEL INGENIERIA S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900780398-6,PHVA ASESORIAS Y SERVICIOS S.A.S.,,,,,,Giron,SANTANDER,,false
900782135-5,CGC INGENIERIA ESTRUCTURAL S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900784018-0,ONAR SAS,,,,,,Bucaramanga,SANTANDER,,false
900784491-1,ALEXIS VEGA INGENIEROS S.A.S,,,,,,Bucaramanga,SANTANDER,,false
900784846-2,CACERES MENDEZ CONSULTORIA E INGENIERIA SAS-CMCI SAS,,,,,,Bucaramanga,SANTANDER,,false
900789326-7,CDA MOTOS DE LA CUESTA S.A.S.,,,,,,Piedecuesta,SANTANDER,,false
900790447-1,FERNEX S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900792319-6,"SISTEMAS TELEFONICOS, ELECTRICOS, TELECOMUNICACIONES Y CIVILES SAS",,,,,,Bucaramanga,SANTANDER,,false
900798436-7,EPC SERVICES S.A.S E.S.P.,,,,,,Bucaramanga,SANTANDER,,false
900800818-5,INVERSIONES ADES SOCIEDAD POR ACCIONES SIMPLIFICADA,,,,,,Bucaramanga,SANTANDER,,false
900803291-8,C&F,CONSTRUCTORACYFASOCIADOS@GMAIL.COM,constructoracyfasociados@gmail.com,3222200386,,"AV. 16E #16BE-34, BARRIO SANTA HELENA",CuCUTA,NORTE DE SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900806216-9,ITASAB S.A.S.,,,,,,Giron,SANTANDER,,false
900807891-5,HGA INGENIEROS SAS,GERENCIA@HGAINGENIEROS.COM,secop2hga@hotmail.com,3165386563,WWW.HGAINGENIEROS.COM,TRANSVERSAL 6 C # 109 - 04 MANZANA F,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900808499-5,PI S.A.S. LABORATORIO,,licitacioneslabpisas@gmail.com,,,,Piedecuesta,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900808763-5,ARMASIL DISTRIBUCIONES S.A.S,,,,,,Floridablanca,SANTANDER,,false
900810018-2,COMERCIALIZADORA FAMILIAR MARIA CAROLINA S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
900810215-7,GEENGI SOLUTIONS S.A.S.,,,,,,Floridablanca,SANTANDER,,false
900810281-3,MELGROUP SAS,,,,,,Bucaramanga,SANTANDER,,false
900810941-6,RANIZA S.A.S,,,,,,Bucaramanga,SANTANDER,,false
900812781-3,SERVICIOS DE SUMINISTROS AP SERVISAP S.A.S.,,,,,,Hato,SANTANDER,,false
900812939-1,ISENACOL S.A.S,,isenacol@gmail.com,,HTTP://ISENACOL.COM.CO/,,Floridablanca,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900813891-1,GRUPO RC ARQUITECTURA SAS,,,,,,Socorro,SANTANDER,,false
900818361-0,SPI COLOMBIA S.A.S,CONTACTO@SPICOL.COM,felix.escalante@spicol.com,(7) 6754412,WWW.SPICOL.COM,AVENIDA ALTOS DEL JARDiN CARRERA 42 CASA 12,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900818412-8,SIMOA S.A.S,,,,,,Bucaramanga,SANTANDER,,false
900823271-6,TARGET ZERO CORPORATION SAS,,,,,,Bucaramanga,SANTANDER,,false
900823658-2,GENSSA SAS,AGUAYSAN@GMAIL.COM,aguaysan@gmail.com,3043753043,,CL 47 # 22-22 P2,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
900824846-5,DICORE INGENIERIA S.A.S,,,,,,Giron,SANTANDER,,false
900827014-8,MCA INGENIERIA S.A.S.,,,,,,Giron,SANTANDER,,false
